algo,linkage,eps,clusters,min_samples,num_clusters,silhouette_score,min_cluster_size,num_representative_clusters,silhouette_score_representative_clusters
DBSCAN,,1.0529931618554513,"[{'num_points': 7491, 'avg_silhouette': 0.4825746243311602}, {'num_points': 8, 'avg_silhouette': 0.5966025295691688}]",5.0,2,0.4773352566164275,,1,0.4825746243311602
DBSCAN,,1.0329931618554513,"[{'num_points': 7479, 'avg_silhouette': 0.48367910565996414}, {'num_points': 8, 'avg_silhouette': 0.5964301042602727}]",5.0,2,0.4772859047418078,,1,0.48367910565996414
DBSCAN,,1.0429931618554513,"[{'num_points': 7485, 'avg_silhouette': 0.48310073860243685}, {'num_points': 8, 'avg_silhouette': 0.5965234850211654}]",5.0,2,0.4772791212800721,,1,0.48310073860243685
DBSCAN,,1.0229931618554513,"[{'num_points': 7420, 'avg_silhouette': 0.39938057028684193}, {'num_points': 30, 'avg_silhouette': 0.49316977580910826}]",10.0,2,0.3908636493092349,,1,0.39938057028684193
DBSCAN,,1.0229931618554513,"[{'num_points': 7431, 'avg_silhouette': 0.397505708632524}, {'num_points': 30, 'avg_silhouette': 0.49338087637653966}, {'num_points': 8, 'avg_silhouette': 0.5959352030723553}]",5.0,3,0.39076996829268146,,1,0.397505708632524
DBSCAN,,0.9629931618554513,"[{'num_points': 6691, 'avg_silhouette': 0.37773268106688224}, {'num_points': 74, 'avg_silhouette': 0.44506589562155524}, {'num_points': 70, 'avg_silhouette': 0.4629755015588667}, {'num_points': 63, 'avg_silhouette': 0.522179734229497}, {'num_points': 82, 'avg_silhouette': 0.4584370356462497}, {'num_points': 59, 'avg_silhouette': 0.6526509135780231}, {'num_points': 64, 'avg_silhouette': 0.3998307255704514}, {'num_points': 18, 'avg_silhouette': 0.3937982800404329}, {'num_points': 25, 'avg_silhouette': 0.6140251380606414}, {'num_points': 33, 'avg_silhouette': 0.3538422190525845}, {'num_points': 6, 'avg_silhouette': 0.4056300384410218}, {'num_points': 29, 'avg_silhouette': 0.4830888271366233}, {'num_points': 18, 'avg_silhouette': 0.3815447331485851}, {'num_points': 42, 'avg_silhouette': 0.49014100381048387}, {'num_points': 8, 'avg_silhouette': 0.5887528635054098}, {'num_points': 23, 'avg_silhouette': 0.44760510374315177}, {'num_points': 19, 'avg_silhouette': 0.7191219244928281}, {'num_points': 38, 'avg_silhouette': 0.39385029025504315}, {'num_points': 21, 'avg_silhouette': 0.5907035019504537}, {'num_points': 6, 'avg_silhouette': 0.46461911499237946}, {'num_points': 6, 'avg_silhouette': 0.4423888772607451}, {'num_points': 10, 'avg_silhouette': 0.28453490927307934}]",5.0,22,0.37340462636992017,,1,0.37773268106688224
DBSCAN,,0.9429931618554512,"[{'num_points': 6689, 'avg_silhouette': 0.37795380860791505}, {'num_points': 74, 'avg_silhouette': 0.4449940815672335}, {'num_points': 70, 'avg_silhouette': 0.46289685624287313}, {'num_points': 63, 'avg_silhouette': 0.5221179805622208}, {'num_points': 82, 'avg_silhouette': 0.45835855080798604}, {'num_points': 59, 'avg_silhouette': 0.6525920547857865}, {'num_points': 64, 'avg_silhouette': 0.39975541891361316}, {'num_points': 18, 'avg_silhouette': 0.3937279933956855}, {'num_points': 25, 'avg_silhouette': 0.6139641675092519}, {'num_points': 33, 'avg_silhouette': 0.3537771961007279}, {'num_points': 6, 'avg_silhouette': 0.4055623356386726}, {'num_points': 29, 'avg_silhouette': 0.48300884022736545}, {'num_points': 18, 'avg_silhouette': 0.3814717826720775}, {'num_points': 41, 'avg_silhouette': 0.5051693351465478}, {'num_points': 8, 'avg_silhouette': 0.588714786387649}, {'num_points': 23, 'avg_silhouette': 0.44752264824567173}, {'num_points': 19, 'avg_silhouette': 0.7190707584327684}, {'num_points': 38, 'avg_silhouette': 0.39385029025504315}, {'num_points': 21, 'avg_silhouette': 0.5906771458108148}, {'num_points': 6, 'avg_silhouette': 0.4645581801413803}, {'num_points': 6, 'avg_silhouette': 0.4423136601531543}, {'num_points': 9, 'avg_silhouette': 0.2863772264084287}]",5.0,22,0.3733279058583779,,1,0.37795380860791505
DBSCAN,,0.9529931618554512,"[{'num_points': 6691, 'avg_silhouette': 0.3776414440740555}, {'num_points': 74, 'avg_silhouette': 0.44506589562155524}, {'num_points': 70, 'avg_silhouette': 0.4629755015588667}, {'num_points': 63, 'avg_silhouette': 0.522179734229497}, {'num_points': 82, 'avg_silhouette': 0.4584370356462497}, {'num_points': 59, 'avg_silhouette': 0.6526509135780231}, {'num_points': 64, 'avg_silhouette': 0.3998307255704514}, {'num_points': 18, 'avg_silhouette': 0.3937982800404329}, {'num_points': 25, 'avg_silhouette': 0.6140251380606414}, {'num_points': 33, 'avg_silhouette': 0.3538422190525845}, {'num_points': 6, 'avg_silhouette': 0.4056300384410218}, {'num_points': 29, 'avg_silhouette': 0.4830888271366233}, {'num_points': 18, 'avg_silhouette': 0.3815447331485851}, {'num_points': 41, 'avg_silhouette': 0.5052295021881049}, {'num_points': 8, 'avg_silhouette': 0.5887528635054098}, {'num_points': 23, 'avg_silhouette': 0.44760510374315177}, {'num_points': 19, 'avg_silhouette': 0.7191219244928281}, {'num_points': 38, 'avg_silhouette': 0.39385029025504315}, {'num_points': 21, 'avg_silhouette': 0.5907035019504537}, {'num_points': 6, 'avg_silhouette': 0.46461911499237946}, {'num_points': 6, 'avg_silhouette': 0.4423888772607451}, {'num_points': 10, 'avg_silhouette': 0.28453490927307934}]",5.0,22,0.37328571722213105,,1,0.3776414440740555
DBSCAN,,0.9329931618554512,"[{'num_points': 6689, 'avg_silhouette': 0.3779466235986018}, {'num_points': 74, 'avg_silhouette': 0.4449940815672335}, {'num_points': 70, 'avg_silhouette': 0.46289685624287313}, {'num_points': 63, 'avg_silhouette': 0.5221179805622208}, {'num_points': 82, 'avg_silhouette': 0.45835855080798604}, {'num_points': 59, 'avg_silhouette': 0.6525920547857865}, {'num_points': 64, 'avg_silhouette': 0.39975541891361316}, {'num_points': 17, 'avg_silhouette': 0.4134942767237367}, {'num_points': 25, 'avg_silhouette': 0.6139641675092519}, {'num_points': 33, 'avg_silhouette': 0.3537771961007279}, {'num_points': 6, 'avg_silhouette': 0.4055623356386726}, {'num_points': 29, 'avg_silhouette': 0.48300884022736545}, {'num_points': 18, 'avg_silhouette': 0.3814717826720775}, {'num_points': 41, 'avg_silhouette': 0.5051693351465478}, {'num_points': 8, 'avg_silhouette': 0.588714786387649}, {'num_points': 23, 'avg_silhouette': 0.44752264824567173}, {'num_points': 19, 'avg_silhouette': 0.7190707584327684}, {'num_points': 38, 'avg_silhouette': 0.39385029025504315}, {'num_points': 21, 'avg_silhouette': 0.5906771458108148}, {'num_points': 6, 'avg_silhouette': 0.4645581801413803}, {'num_points': 6, 'avg_silhouette': 0.4423136601531543}, {'num_points': 9, 'avg_silhouette': 0.2863772264084287}]",5.0,22,0.37326048991738003,,1,0.3779466235986018
DBSCAN,,0.9829931618554513,"[{'num_points': 6694, 'avg_silhouette': 0.37720975574625304}, {'num_points': 74, 'avg_silhouette': 0.44520411099332136}, {'num_points': 70, 'avg_silhouette': 0.46310336849319855}, {'num_points': 63, 'avg_silhouette': 0.5222906308367816}, {'num_points': 82, 'avg_silhouette': 0.45856949089498494}, {'num_points': 59, 'avg_silhouette': 0.6527510218150235}, {'num_points': 64, 'avg_silhouette': 0.39996914012516005}, {'num_points': 18, 'avg_silhouette': 0.39393144011010284}, {'num_points': 25, 'avg_silhouette': 0.6141257854949371}, {'num_points': 33, 'avg_silhouette': 0.35396200556837515}, {'num_points': 6, 'avg_silhouette': 0.40575506034961206}, {'num_points': 29, 'avg_silhouette': 0.48321753948454294}, {'num_points': 18, 'avg_silhouette': 0.38167938077490954}, {'num_points': 42, 'avg_silhouette': 0.49025980277335535}, {'num_points': 8, 'avg_silhouette': 0.5888283640091507}, {'num_points': 23, 'avg_silhouette': 0.44773220179748957}, {'num_points': 19, 'avg_silhouette': 0.7192065471994585}, {'num_points': 38, 'avg_silhouette': 0.39385029025504315}, {'num_points': 21, 'avg_silhouette': 0.5907492260093276}, {'num_points': 6, 'avg_silhouette': 0.46471902988790165}, {'num_points': 6, 'avg_silhouette': 0.4425315852803915}, {'num_points': 10, 'avg_silhouette': 0.284678092893382}]",5.0,22,0.3731660711089235,,1,0.37720975574625304
